0.025032698,0.025055697,0.025081251,0.02510936,0.025134914,0.025165579,0.025193689,0.025221798,0.025247352,0.025270351,0.025285683,0.025295905,0.02529846
0.027713754,0.027742042,0.02777033,0.027798618,0.027829734,0.027860851,0.027891968,0.027920256,0.027948544,0.027971174,0.027990976,0.028002291,0.02800512
0.03072927,0.030760636,0.030792002,0.030826505,0.030861007,0.03089551,0.030926876,0.030958242,0.030989608,0.031014701,0.031036657,0.031049203,0.03105234
0.034136667,0.034168026,0.034206355,0.034244683,0.034283012,0.03432134,0.034359668,0.034391028,0.034425872,0.034453747,0.034474654,0.034492076,0.03449556
0.037991827,0.038026732,0.038069393,0.038112054,0.038158594,0.038201255,0.038243916,0.038282699,0.038317604,0.03834863,0.0383719,0.038387413,0.03839517
0.042355132,0.042398378,0.042445949,0.04249352,0.042545415,0.04259731,0.042644881,0.042688127,0.042727048,0.042761645,0.042787592,0.042804891,0.04281354
0.047300256,0.047348561,0.047401697,0.047459663,0.047517629,0.047575595,0.047633561,0.047681866,0.047730171,0.047763984,0.047792967,0.047812289,0.04782195
0.052897328,0.05295136,0.053010795,0.053075634,0.053145875,0.053210714,0.053275552,0.053334987,0.053389019,0.053432245,0.053464664,0.053480874,0.05349168
0.059215265,0.059281819,0.059348374,0.059427029,0.059505684,0.059578289,0.059656944,0.059723498,0.059784002,0.059832406,0.059868708,0.05989291,0.05989896
0.066343279,0.06641786,0.066499221,0.066587362,0.066675503,0.066763645,0.066851786,0.066933147,0.067000948,0.067055189,0.06710265,0.06712977,0.06712977
0.07436254,0.074453754,0.07455257,0.074651385,0.074750201,0.074849016,0.074947832,0.075039046,0.07512266,0.07519107,0.075236678,0.075267082,0.075274684
0.083371986,0.083482785,0.083593584,0.083712906,0.083823705,0.083934504,0.084045303,0.084147579,0.084241332,0.084318039,0.0843777,0.084411792,0.084411792
0.093489283,0.093613515,0.093747303,0.093881091,0.094014879,0.094139111,0.094253787,0.094368463,0.094473582,0.094559589,0.094616926,0.094655152,0.094664708
0.104812078,0.104951342,0.105101319,0.105262008,0.105411984,0.105551248,0.105690512,0.10580835,0.105915476,0.10601189,0.106086878,0.106129728,0.106129728
0.117181478,0.117337146,0.117504787,0.117684403,0.117852045,0.118019686,0.118175354,0.118307072,0.118414842,0.118522611,0.118594458,0.118642355,0.11865433
0.130473061,0.13064635,0.130832969,0.131032917,0.131219536,0.131406154,0.131579443,0.131739402,0.131859371,0.13195268,0.132045989,0.132099309,0.132099309
0.144647424,0.144824688,0.145031496,0.145238304,0.145459884,0.145666692,0.145858728,0.14602122,0.14616894,0.146272344,0.146346204,0.146405292,0.146420064
0.159646392,0.15982566,0.160053819,0.160281979,0.160526435,0.160754594,0.160966457,0.161145725,0.161308696,0.161422776,0.161504261,0.161553152,0.161553152
0.175471223,0.175668161,0.175883002,0.176133649,0.1764022,0.176652848,0.176885592,0.177082529,0.177261563,0.177386887,0.177476404,0.177530114,0.177512211
0.192200433,0.192396336,0.19263142,0.192886094,0.193160358,0.193415032,0.193669706,0.193885199,0.194061512,0.194198644,0.194296595,0.194335776,0.194316186
0.209742187,0.209955752,0.210190673,0.210446951,0.210724586,0.21100222,0.211258498,0.211472063,0.211664272,0.211792411,0.211899193,0.211941906,0.21192055
0.228070352,0.228279144,0.228534334,0.228812723,0.229091113,0.229369502,0.229624692,0.229856683,0.230042276,0.23018147,0.230274267,0.230320665,0.230320665
0.247130144,0.247331043,0.247607278,0.247883513,0.248159749,0.248435984,0.248712219,0.24893823,0.249139128,0.249289802,0.249390251,0.249415364,0.249415364
0.266822216,0.267038902,0.267282674,0.267580618,0.267851476,0.26814942,0.268420278,0.268636964,0.268853651,0.26898908,0.269097423,0.269151595,0.269124509
0.286994544,0.287198272,0.287460208,0.287751248,0.288042288,0.288333328,0.288595264,0.288828096,0.289031824,0.289177344,0.289264656,0.289322864,0.28929376
0.307426372,0.307644383,0.307893538,0.308173838,0.308454138,0.308734437,0.309014737,0.309232748,0.309450758,0.309575336,0.309699914,0.309731058,0.309731058
0.32795039,0.32814953,0.32841505,0.32868057,0.32897928,0.3292448,0.32951032,0.32974265,0.32994179,0.33007455,0.33017412,0.33020731,0.33020731
0.348392671,0.348568787,0.34881535,0.349097135,0.349378921,0.349660706,0.349907269,0.350118608,0.350294724,0.35047084,0.350541286,0.350611733,0.35057651
0.368587497,0.368773634,0.368996998,0.369257589,0.36951818,0.369778771,0.370039362,0.370262726,0.370411635,0.370560544,0.370672226,0.370709453,0.370672226
0.388372446,0.38852919,0.388764306,0.388999422,0.389273724,0.38950884,0.389743956,0.389939886,0.39009663,0.390253374,0.390331746,0.390370932,0.390370932
0.407562208,0.407767633,0.407973057,0.408178482,0.408424991,0.4086715,0.408876925,0.409041264,0.409205604,0.409328859,0.409411029,0.409452113,0.409452113
0.426108216,0.426279861,0.426494417,0.426666062,0.426880618,0.427095174,0.42730973,0.427481374,0.427610108,0.427738842,0.427824664,0.427824664,0.427824664
0.443864736,0.443998699,0.444177317,0.444355934,0.444579206,0.444757824,0.444936442,0.445070405,0.445204368,0.445293677,0.445382986,0.44542764,0.445382986
0.460745695,0.460884613,0.461023532,0.461208756,0.461347674,0.461532899,0.461671817,0.461810735,0.461903348,0.46199596,0.462042266,0.462088572,0.462088572
0.476689584,0.476785305,0.476928886,0.477072467,0.477216048,0.477311769,0.47745535,0.477551071,0.477646792,0.477742513,0.477790373,0.477790373,0.477790373
0.491657589,0.491756216,0.491854844,0.491953471,0.492052099,0.492150726,0.492249353,0.492347981,0.492397295,0.492446608,0.492495922,0.492495922,0.492495922
0.499,0.49905,0.4991,0.4992,0.49925,0.49935,0.4994,0.49945,0.4995,0.49955,0.49955,0.4996,0.49955
0.4995,0.49955,0.49955,0.4996,0.49965,0.49965,0.4997,0.49975,0.49975,0.49975,0.4998,0.4998,0.4998
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1
